FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1,,37064.985259210465,508.894880986602,,,0.36394289818757219,0.00210309,2238.0662441163313,19.788005145192148,2033.7160436071249,17.839018471240998,,,,,655.92939106663721,0.389435,609.58143207169292,0.357709,0.0,,0.080570151677690868,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5
",31271.8377507,,,,False
2,,35936.14677227223,488.53148299029419,,,0.36167338703314555,0.00205499,2222.7419862150614,19.452926442325115,1997.8301873227786,17.408789672255516,,,,,658.61732216715677,0.387709,607.97649158808315,0.351333,0.0,,0.079843495109793813,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5.5
",30626.3310143,,,,False
3,,38872.386528863804,526.51386178816153,,,0.38354564500370991,0.00218521,2237.3076879201549,19.517587503790857,2024.5621010394493,17.520945220291615,,,,,657.35322770141136,0.382013,607.87046959613838,0.348665,0.0,,0.083339296658198572,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6
",32903.083849,,,,False
4,,37359.727511624471,516.78959127604242,,,0.36359558348530613,0.00212404,2254.9308061278366,20.056864841580392,2036.5006356497829,17.997979609966279,,,,,656.29807496730621,0.390692,609.23103633197127,0.356057,0.0,,0.080349626164295557,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6.5
",31444.3111005,,,,False
5,,41473.889212135466,516.07862563034735,,,0.41015711938278882,0.00214272,2229.9430174871036,17.893904315829278,2026.578414312957,16.10553187698126,,,,,655.08891765169915,0.355456,609.34646884239339,0.325994,0.0,,0.082896952085460468,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7
",35062.1077251,,,,False
6,,38293.714106669184,541.51702338956886,,,0.37128347669840306,0.00222153,2257.4634588105437,20.546668544411659,2041.8968934025099,18.414570046663286,,,,,656.23171835384028,0.396791,607.99404982873261,0.361558,0.0,,0.083353366892246372,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7.5
",32211.3375918,,,,False
7,,36873.263416854548,509.36749343724404,,,0.36982455841089429,0.00213737,2211.3544594102605,19.72619735598564,2015.0699946818693,17.779635138809681,,,,,657.1536691180637,0.391654,607.44778707390867,0.360241,0.0,,0.082978921782691381,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8
",31374.7154853,,,,False
8,,38644.249394072576,500.98974310758933,,,0.38346794569075454,0.00208571,2234.3310213511695,18.684636262357234,2015.7699337200652,16.690039098858833,,,,,655.00700929474567,0.37156,608.20479335164543,0.336901,0.0,,0.080695653601582984,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8.5
",32727.4877402,,,,False
9,,43580.762011715728,538.72357049870243,,,0.4284630106471003,0.00222902,2242.6401310656256,17.869213171005249,2027.0038066511122,15.993310357332231,,,,,655.25389111623667,0.351768,608.35116403809286,0.319925,0.0,,0.08533828345149351,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"9
",36799.8112292,,,,False
10,,36691.9107907301,454.21925355823862,,,0.37248870727712113,0.00191842,2174.2219077308205,17.384859738349913,2024.8181255501047,16.04427850306034,,,,,655.8875256480037,0.355571,612.13819916638852,0.338307,0.0,,0.07688692745991732,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"9.5
",31219.9892379,,,,False
11,,42613.519210792481,539.96149168791499,,,0.40880430274350815,0.00219366,2252.316504649657,18.333775119781496,2068.4031632858669,16.740536562502385,,,,,655.09521092941941,0.356881,612.42866059101721,0.333932,0.0,,0.082963427918972057,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"10
",35594.442021,,,,False
12,,44294.032837108847,516.63924905664976,,,0.44125797892699692,0.00215867,2254.492539390727,16.945359390377998,1989.924130562785,14.840461496114731,,,,,655.6467558302561,0.335723,605.04878091570981,0.294981,0.0,,0.082914689433118638,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"10.5
",37632.7591309,,,,False
13,,40251.35618735999,542.44348153427723,,,0.39047623462213216,0.00222488,2249.0116900000753,19.521281914114951,2048.4570718774216,17.598445372581484,,,,,655.76563320493722,0.378384,608.79235250694637,0.348124,0.0,,0.083905431429024901,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"11
",33838.5691644,,,,False
14,,41157.084385711532,546.35817673713859,,,0.39792548725918592,0.00223856,2263.5853017270979,19.320777689516543,2042.1077260345592,17.294454523622989,,,,,657.19873974734207,0.370431,607.58336591329612,0.336644,0.0,,0.083339167815708437,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"11.5
",34612.2193079,,,,False
15,,39539.305902578781,523.18026925666891,,,0.3953636634710766,0.00219002,2214.765828338479,18.908255925178526,2018.0742634489557,17.06596437960863,,,,,656.90781658935794,0.375888,608.43836566407299,0.346157,0.0,,0.085049306539192154,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"12
",33589.7599557,,,,False
16,,41125.186255568398,527.00849353497244,,,0.39252082624798162,0.00213854,2278.4782257257298,18.77768922239542,2055.1000038216475,16.773319379389285,,,,,654.45554892824543,0.360555,608.79376429241461,0.326973,0.0,,0.079440309618598201,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"12.5
",34368.7543971,,,,False
17,,43035.740859883845,542.02495139127768,,,0.41643723635870133,0.00221923,2262.4688086672481,18.341391035020351,2041.4079261013155,16.396040411889555,,,,,654.96126330914024,0.356188,608.62618208580193,0.323285,0.0,,0.083586958806534745,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"13
",36142.1443245,,,,False
18,,38965.898070454408,508.04657144032188,,,0.3904492581579776,0.00212988,2232.5669624373677,18.780718841850756,1997.7827713274646,16.651812355220319,,,,,655.20411594603183,0.376177,607.15106883326189,0.337088,0.0,,0.082947349139099846,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"13.5
",33125.6505383,,,,False
19,,40368.533132167729,540.8797577551054,,,0.38911385697671774,0.00220818,2268.3957154096524,19.576100518405436,2043.9963813228981,17.444891368746756,,,,,653.7659907986224,0.38037,608.50284332434308,0.343935,0.0,,0.08310274007738315,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"14
",33839.8737277,,,,False
