FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
0,,31419.266266848714,1247.781582730687,,,0.1802611219535398,0.00292202,2936.1319204285542,75.007110410928732,2653.0844461722791,68.252982351779934,,,,,664.47598544136963,2.00088,595.04619150791814,1.72773,0.0,,0.2053095586991191,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.8
",28303.9058602,,,,False
1,,19200.193079354274,863.26118063276567,,,0.15036997030100069,0.00302664,2630.5782344639251,74.012664467096329,2169.3315314257948,62.300059232711796,,,,,663.73090006605992,2.46296,593.49256320966094,1.97259,0.0,,0.20784833511814588,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.85
",18164.7502048,,,,False
2,,26693.819857600076,1179.5519284482109,,,0.15771883266935427,0.00286149,3014.4901109650627,85.078940734863281,2509.261810241791,72.15483280062675,,,,,663.09964676184097,2.38026,592.54755454063979,1.86651,0.0,,0.2030462726476438,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.9
",24052.3845333,,,,False
3,,13615.117554546072,796.51467890440199,,,0.11520490013509625,0.00310232,2566.4587776764856,93.239121780395507,2058.0163454080116,76.382496746778486,,,,,663.89974952733098,3.23629,591.28706837109439,2.53034,0.0,,0.20744490952380212,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.95
",12984.044225,,,,False
4,,158137.571345615,39218.839057629055,,,0.10771953155664182,0.0126231,8005.5288724278544,1209.9249836540223,8195.6470977035169,1294.0787790870666,,,,,468.4902544572563,40.3962,851.41917378469032,45.7546,0.0,,0.20621722293799546,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1
",28753.8509975,,,,False
5,,16074.743867234916,1031.8987971788883,,,0.10663224529491135,0.00290042,2862.8658863673027,116.54081309080124,2353.3535285815196,97.710149931907651,,,,,662.7682860620547,3.53647,593.85397622323023,2.77195,0.0,,0.20634797896011139,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.05
",14801.3938386,,,,False
6,,22760.258292084218,4449.5107886786218,,,0.062001643348228268,0.00271187,7885.6771934392627,1420.2164218139649,2080.499711626891,129.40712481737137,,,,,602.23498840649688,39.6904,600.84498959849111,3.36543,0.0,,0.20782307704362113,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.1
",11303.1034038,,,,False
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.15
",49.3412159649,,,,False
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.2
",22.1129055834,,,,False
9,,53750.925024718919,95603.326638061131,,,0.045468438581753888,0.00295022,23590.735857851949,41882.381735229494,2239.5825933724145,192.42794929504396,,,,,616.3725554484779,391.007,595.08144134533381,4.30404,0.0,,0.20568081721857279,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.25
",9815.66019867,,,,False
10,,143825.92080059304,269420.19035252009,,,0.064570926964030065,0.00756491,31558.84401532391,58884.401667480466,3154.3633954940701,371.35380320549012,,,,,654.63677053978381,311.783,589.61271544360534,3.70289,0.0,,0.20428986340624,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.3
",18627.09342,,,,False
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.35
",2835.56795339,,,,False
12,,4691.6221238523858,911.9769304342725,,,0.039048221634435158,0.00335006,1314.7903172183885,154.44267190933229,4084.1147704361151,526.6227238941193,,,,,514.93782012801228,6.12689,621.33505892526864,18.153,0.0,,0.20436060616831789,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.4
",3403.23102045,,,,False
13,,1100.0097866477449,179.57957759568535,,,0.17618350898597995,0.0138618,576.21060854970301,45.952131156921389,484.26458877279072,57.5059883916378,,,,,511.87502049401655,2.12911,831.72545307857797,2.51176,0.0,,0.20961796795839036,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.45
",907.343557459,,,,False
14,,1064347.6658297039,982721.79369415191,,,0.22052274846397807,0.137711,32534.552403786871,18552.279597473145,6630.0674750315038,2457.2568867874147,,,,,620.95634459129815,95.6735,578.27771594103149,2.63606,0.0,,0.20275056266982791,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.5
",88333.3475911,,,,False
15,,22513.703803565677,90838.783315096502,,,0.030941018536370907,0.00282857,1257.3798460466251,192.17817061901093,25862.977159948234,104250.80168701171,,,,,489.11914309856968,8.70433,699.20514464861549,1090.71,0.0,,0.20477694961086143,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.55
",3050.54024882,,,,False
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.6
",2241.33386276,,,,False
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.65
",1959.18955653,,,,False
18,,22096.841376088101,122413.84428690563,,,0.029782911621988997,0.00306119,1123.8372311070316,168.06702791690827,29504.774442035174,163365.1915209961,,,,,490.73686208358077,7.25671,640.71234048142458,1009.17,0.0,,0.20209526271990558,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,1.7,2757.0219784,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
