FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
10,,14235.638591483528,743.45730386054697,,,0.12756113244129863,0.00311894,2483.2470215771218,80.027682098150251,2008.4976761011926,66.342667729854583,,,,,667.23242853026068,2.84238,589.12587272059534,2.25699,0.0,,0.20422375854019953,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.9
",13693.6604784,,,,False
11,,11384.198649054344,746.24180885361761,,,0.10569492001293308,0.0032908,2478.8768912942573,100.12605069637299,1941.896420474822,79.972611025571823,,,,,663.49540803667924,3.62736,589.53532762768771,2.78412,0.0,,0.21209535788794592,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1
",10947.0387684,,,,False
12,,21567.65179810761,4008.9390812646543,,,0.062616788409827526,0.00269211,7602.2902639008071,1294.3708404922486,2024.8846867663606,123.38992504835129,,,,,604.46824524684803,36.7271,594.70843225337023,3.30957,0.0,,0.20821249730527125,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.1
",11058.6766139,,,,False
13,,230517.3380946668,187168.27427880358,,,0.10838733285619304,0.0111419,27256.985774836881,21807.407482910156,3487.224506453359,323.14534139156342,,,,,673.04967435182812,118.212,585.90647624929159,2.40557,0.0,,0.20514756362734562,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.2
",33395.4115375,,,,False
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.3
",6144.16811168,,,,False
15,,3250.9101104373249,489.9049248655441,,,0.052268515444981144,0.00422627,952.73425480941671,83.580984216928485,2917.5995602836997,268.60713675498965,,,,,535.8536044136282,3.55636,607.18378266160721,11.0851,0.0,,0.2047839539274218,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.4
",3016.74587567,,,,False
16,,2006.5389283539189,266.90929694079318,,,0.17794936055381344,0.0105637,772.81816558016044,58.775688203573225,652.08844606262028,59.715276213884351,,,,,491.73399875873537,2.45925,825.80820627561479,2.64823,0.0,,0.20742446019611921,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.5
",1473.02939579,,,,False
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.6
",2734.60905335,,,,False
18,,1030.6008085325921,448.97104572026348,,,0.025704236857166097,0.00532537,1148.9345856133516,363.91695522308351,1559.6355670894225,336.43780943870547,,,,,497.80904278781333,15.5449,568.57916661800675,15.1567,0.0,,0.20450431881387612,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.7
",859.034440686,,,,False
19,,854.88008000420791,390.71520408344128,,,0.024182932444846601,0.00566115,996.3433536882419,309.62245987415315,1585.6957998714067,380.28319295883176,,,,,502.71194593166774,12.7489,579.00544374309413,17.1739,0.0,,0.20605130602347835,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.8
",759.947502312,,,,False
