FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
16,,64464.213866355378,171.605457939872,,,2.6838608136367275,0.0037943,1013.9065932316528,1.6162594784796238,1058.7500002761897,1.6895521960034967,,,,,625.55243019061038,0.0672873,597.37317989958638,0.0702037,0.0,,0.11787612583191232,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,64021.9788858,,,,False
17,,60872.618038709501,162.49757140968021,,,2.5607794059376312,0.00363287,1009.602119423555,1.6134385576844215,1052.2822083010496,1.6835119873657822,,,,,627.66366898730757,0.0672392,597.57143592409579,0.0700381,0.0,,0.11231367516381985,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,60505.6703523,,,,False
18,,61138.130527087276,169.60164020255343,,,2.6097072601468332,0.00385295,1009.3093360683406,1.6748968242108822,1037.3581890996002,1.7240053950995207,,,,,628.86386920293171,0.069962,597.77138900539455,0.0718663,0.0,,0.11827644925746898,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,60802.9091096,,,,False
19,,65690.317608922735,178.84907058315977,,,2.7824165168662627,0.00402908,1017.5715727875486,1.6573723215982319,1036.9239897468394,1.6920979707688093,,,,,627.33224134423085,0.06918,596.49668706236275,0.0704408,0.0,,0.12413380031830248,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,65293.1655175,,,,False
20,,67835.058108915953,173.96978057248967,,,2.9042477516244793,0.00396682,1014.4202300937474,1.5553803665935992,1029.0472280564559,1.5810737724602222,,,,,627.15940029010596,0.065054,596.65717447421605,0.0659413,0.0,,0.12156902170920472,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,67436.2730913,,,,False
21,,66334.090531505877,182.07953997988386,,,2.8391664261130951,0.00414942,1012.9364120989678,1.6626963576301932,1030.852229484696,1.6951310791075229,,,,,628.50862944372534,0.0695059,597.83871698417488,0.0706909,0.0,,0.12719911529881664,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,65963.6228145,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
