FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0
",11373364.5228,,,,False
2,,22056.386530265787,509.46884064618331,,,0.43770784646401745,0.00540376,1653.607056733767,22.824445050358772,1361.9161949396628,18.80273813635111,,,,,655.37029361890666,0.955518,604.24739075336743,0.783973,0.0,,0.24112239261956217,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.1
",21499.4928344,,,,False
3,,21132.732809151377,574.70400080540219,,,0.35761541917171319,0.00511899,1778.455198404288,29.058374254703523,1485.0092750241629,24.297169963717462,,,,,657.56387517015889,1.18802,604.24499436369501,0.986736,0.0,,0.24534094288693711,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.2
",20309.7736589,,,,False
4,,-40857.936499932766,7156.0106084314739,,,-0.17897864924660453,0.00431616,7334.0436212140266,1258.3987325477601,1391.1193239453385,35.547519718408587,,,,,796.65933346511372,42.2782,397.87967970075175,1.36092,0.0,,0.25439623204623085,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.3
",-16024.7118209,,,,False
5,,21437.030812817589,676.3215787276738,,,0.28543105856440065,0.00460016,2048.7431562083184,39.687207981348038,1638.3570614810765,31.101000021100045,,,,,657.1473724726834,1.54116,600.79521413919883,1.20825,0.0,,0.24309750145977183,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.4
",19905.4000052,,,,False
6,,54632.93785173021,19674.347517820992,,,0.15005156132793779,0.00395171,10614.353462334324,3801.6450089263917,1533.0388462070587,40.93060795605183,,,,,658.72310546161191,36.5647,600.17485497964026,1.54842,0.0,,0.24811166081927805,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.5
",15909.7353648,,,,False
7,,92290.945488019977,42488.937199953216,,,0.16214628620382165,0.00369718,13321.537405801751,6116.8177976989746,1909.5472528431189,46.590812491178511,,,,,670.2473933079516,45.0473,599.13321785535027,1.6148,0.0,,0.24645670301421635,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.6
",21094.5377993,,,,False
8,,105932.11020253558,127751.37167405986,,,0.13239900599931725,0.0037003,19497.321193946638,23500.001491699219,1834.005450377309,53.750107748508455,,,,,667.03086948709165,118.82,596.35092531770567,1.89314,0.0,,0.24506497445537487,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.7
",16811.0909098,,,,False
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.8
",-9449.47653224,,,,False
10,,182093.60665658436,257931.80139695,,,0.14463931132520108,0.0036739,23534.376339409358,33323.148511962892,2390.7729184982004,71.562828919887536,,,,,673.27750311749662,138.339,590.90298526405275,2.10524,0.0,,0.24568866455672286,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"0.9
",23056.3110765,,,,False
11,,-15385.084611444097,2397.4409687605062,,,-0.12112692039268055,0.00426633,5165.6240251693762,758.07643455505377,1098.9276209657237,42.636428339481355,,,,,769.0915560321456,27.4424,365.81064209283488,1.75645,0.0,,0.23925963106346881,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,1,-8128.89532167,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
