FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
19,,8060.161446620793,501.91058012135016,,,0.082735870606407441,0.00214079,2186.4131260997938,88.209314067363735,1991.3625839683236,79.166168954372409,,,,,655.94364706722638,1.79202,606.01078057335405,1.64097,0.0,,0.0851386248431307,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.2
",6908.56381241,,,,False
20,,5736.4919879452345,399.24735304989673,,,0.066893957677440635,0.00190405,2168.4138492280363,95.697335722446439,1767.4616406391358,80.724971598386759,,,,,659.00995724915833,2.3349,615.9916542724136,1.89691,0.0,,0.085702521825569519,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.3
",5069.48644525,,,,False
21,,5619.598224213154,492.88961269589134,,,0.057603302136431382,0.00209391,2389.2019705984881,133.07866836547851,1824.8942012508444,104.33894715070724,,,,,649.24248885760176,3.00493,613.18328531912687,2.19837,0.0,,0.087404796704378548,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.4
",4759.61170059,,,,False
22,,4933.2955413067994,499.6033778581629,,,0.05185946672182893,0.0021679,2288.6296954310665,147.68350463390351,1857.6599908256728,122.4424001455307,,,,,655.99825448968932,3.20753,608.96027159637686,2.55239,0.0,,0.089138630441439062,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.5
",4248.69319751,,,,False
23,,5495.7733328161075,596.28642969218527,,,0.054135443516673779,0.00247538,2300.3729744628008,160.50749303340913,1972.3388334738247,136.8286166381836,,,,,655.73639572576303,3.1168,589.10221982504925,2.62274,0.0,,0.092531486102257657,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,1.6,4661.7903304,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
