FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
10,,47204.019952709408,137.2166115145138,,,1.9667243332370927,0.003036,1020.2820254865588,1.7758690737560392,1051.3514732727522,1.8323222199082374,,,,,626.43151171194211,0.0739349,598.25933809357514,0.0761222,0.0,,0.094285875796488422,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"4.5
",46884.4225895,,,,False
11,,55423.266940014531,145.90227925709669,,,2.3725952127654515,0.00332766,1004.2746624037235,1.5806996690109372,1039.557785921322,1.6389461012184621,,,,,625.65674650538028,0.0661297,596.45317164641847,0.0683998,0.0,,0.10197960121309556,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5
",55085.5250163,,,,False
12,,56202.869308691603,149.04852639739005,,,2.4453435827724599,0.00345507,1008.7387316615368,1.599726611673832,1018.292564411136,1.6170197378844022,,,,,634.25300837483417,0.066927,598.51479056127437,0.0675419,0.0,,0.10510419240871298,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"5.5
",55971.3423934,,,,False
13,,56159.594418413784,155.43172586395625,,,2.4610057984515725,0.00362686,1044.4974767641875,1.7274562179297208,976.41984981431847,1.6200614098459483,,,,,640.03528695851924,0.0722956,593.7845418092104,0.0675627,0.0,,0.10996198225328727,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6
",55976.5228331,,,,False
14,,61862.064688542836,168.9556066256917,,,2.5335634307467085,0.00366984,1022.7037066036582,1.6736614423245191,1067.0271454003666,1.7477740474417807,,,,,622.77478977633859,0.0695364,595.72409987881827,0.0724541,0.0,,0.11488748472485867,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"6.5
",61358.4576994,,,,False
15,,62452.626409465171,170.18425126377133,,,2.5550921946701837,0.00369226,1018.719808119241,1.6636480298638343,1072.3141830066447,1.7523585987836123,,,,,622.98780733769411,0.0690983,596.21744382038878,0.0726459,0.0,,0.11565583543118214,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7
",61950.6727105,,,,False
16,,64163.970729762434,167.27629236729058,,,2.6548778298396885,0.00367362,1019.2492958858957,1.5915312246233224,1059.7390558693542,1.6565943006053567,,,,,624.90488157035156,0.066204,597.24322595146839,0.068766,0.0,,0.11446098368644961,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"7.5
",63697.8358741,,,,False
17,,66397.545188202945,182.63203357556347,,,2.7392432080566658,0.00399599,1024.0486228444508,1.6873854408413171,1057.8729711363003,1.7454992954805493,,,,,625.78285980424585,0.0701273,596.09895536784654,0.0723728,0.0,,0.12469798604530913,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8
",65929.5277064,,,,False
18,,67091.363213204415,179.52263902652422,,,2.8536272762695898,0.0040643,1009.455835472867,1.6155767674371599,1040.9136769739534,1.668693748153746,,,,,626.35769640838771,0.0674994,596.57717008829297,0.0695494,0.0,,0.12495634943621109,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"8.5
",66681.6809158,,,,False
19,,66566.373055338569,180.87018842223546,,,2.8173798455571557,0.0040718,1016.2474388140271,1.6520300482213497,1039.064951876403,1.6919508033245803,,,,,627.25190939726394,0.0689534,597.72358823680736,0.0704486,0.0,,0.12549384834708469,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,9,66157.4103335,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,20211118-repumppower1-0029.sis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
