FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
10,,45459.732474197459,573.59456290930154,,,0.43908107504937827,0.00234592,2265.9168983738346,18.381766930818557,2042.0710461626409,16.444712238013743,,,,,655.63186568388403,0.35596,608.95798429572494,0.323086,0.0,,0.088065335876317333,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,38161.1167146,,,,False
11,,42789.93298935386,564.14571648411504,,,0.40062466937698987,0.00226174,2297.55337489047,19.432789876163007,2077.6432515981592,17.433583580553531,,,,,654.89719712514625,0.366261,609.67769643962959,0.334099,0.0,,0.082215086463940004,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,35517.8666771,,,,False
12,,45210.225180623995,574.49582715326096,,,0.43199841512296649,0.00233344,2268.594986138216,18.543279394805431,2061.7225349743403,16.6839430680871,,,,,655.32158025667036,0.354887,608.9523950909296,0.325526,0.0,,0.086614597656360814,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,37807.3720906,,,,False
13,,48547.475876922646,577.36082936213552,,,0.44568207689861938,0.00228364,2310.3670969074401,17.542226140201091,2107.1388942814574,15.98245929569006,,,,,656.1963550891154,0.326316,612.90144741648783,0.303797,0.0,,0.081719130365787304,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,39961.905622,,,,False
14,,40513.893049849248,514.96553183756066,,,0.39548300844751039,0.0021216,2260.1287462875098,18.52391038298607,2025.7023792277,16.408559794127942,,,,,654.3754441169782,0.361788,606.67455954452771,0.324251,0.0,,0.080369816986733275,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,34147.6813383,,,,False
15,,41958.592341868192,554.46147484968901,,,0.40234143738758671,0.00225852,2273.6201565535139,19.307933523952961,2049.9388441996057,17.272535455226897,,,,,656.14319334373397,0.369517,608.33643490735744,0.335508,0.0,,0.083745223365164392,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,35158.9416134,,,,False
16,,41338.379304348724,543.4206138127779,,,0.40532107756008878,0.00224547,2246.8469259677172,19.021505079567433,2028.6795006272409,17.027176877260207,,,,,656.2943859306838,0.371644,608.00078705523117,0.33786,0.0,,0.085326958629689822,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,34900.9279859,,,,False
17,,44052.759427235877,563.74022620876303,,,0.4242434229709765,0.0023049,2283.9668606506666,18.811037872731685,2031.8931685492335,16.558461254239081,,,,,655.32151728297526,0.359797,605.0756534162789,0.319128,0.0,,0.085242346765982704,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,37013.1482908,,,,False
18,,46563.594403057148,586.11253347308718,,,0.44176592658922531,0.00237253,2286.0945184722532,18.469160287678243,2060.5956028670457,16.52717167943716,,,,,656.63025596768102,0.348838,608.21793417578988,0.31681,0.0,,0.086667084921844786,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,38891.0167212,,,,False
19,,46353.125425576036,562.41026273307978,,,0.44367549752523566,0.0022873,2270.7989870880592,17.709163500666619,2056.2104156309265,15.903077683746815,,,,,655.84736604033901,0.339109,608.94443122029418,0.309814,0.0,,0.084903930535995972,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,38797.333952,,,,False
