FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
13,,19591.382038588104,625.8157531526,,,0.17713830533831235,0.00246172,2356.6023701618137,48.052134464979169,2097.4854027253,42.547463082075119,,,,,655.30527300024653,0.871419,608.57977719328869,0.777618,0.0,,0.085013073332062192,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1
",16081.6919311,,,,False
14,,12027.367330091107,619.45225331388576,,,0.10284526281242108,0.00229091,2310.521030605325,74.389474021196364,2262.0855524743492,75.698609633445741,,,,,656.70160706414117,1.38176,628.89282972086141,1.5033,0.0,,0.081833613509456976,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,"1.1
",9476.54464483,,,,False
15,,8438.2008318638182,425.33673671502237,,,0.093650232509587678,0.00193351,2224.6592249577061,71.359073055982591,1810.1316908850179,59.641453979015353,,,,,656.07507655797724,1.65768,613.30089602719295,1.33333,0.0,,0.084134591664188477,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,1.2,7362.73223704,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
