FileID,Filename,N K,Nerr K,Nth K,Nbec K,OD K,ODerr K,sx K,sxerr K,sy K,syerr K,rx K,rxerr K,ry K,ryerr K,mx K,mxerr K,my K,myerr K,T K,Terr K,sigma K,params K,dynamic {*},dynamic 2,dynamic 3,dynamic 4,user {*},Nsum,user2 {*},Omit,Remark,masked
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.526852889,,,,False
1,,1194.1367420970796,121.24428556365127,,,0.23045754815018871,0.00910118,380.06403623178863,26.986299775242806,609.31099790654787,37.101463299393657,,,,,458.16467677197153,1.30388,774.7266753719,1.61446,0.0,,0.11858694228725845,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,757.873524382,,,,False
2,,1491.1213746408264,147.26410671660375,,,0.2517476529036799,0.00892286,399.92987074719326,22.529919859170914,661.90611271080786,48.295635688304898,,,,,463.1493129013034,0.988926,786.33010122263386,2.60803,0.0,,0.11988293805929708,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,860.53791836,,,,False
3,,938.59349964840567,82.048388749307733,,,0.25487586532720174,0.0107866,331.61644093880847,16.718509655892849,496.30133574759896,28.548611601591109,,,,,467.48008834685868,0.704502,776.65451317826023,1.20854,0.0,,0.12268461997614874,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,748.673192259,,,,False
4,,1101.5880159180952,113.32087533775905,,,0.21981165791273097,0.009137,428.0664536156749,31.719476280212401,523.22676919015521,30.346064018011095,,,,,459.67922854898688,1.53586,774.41935050024244,1.27925,0.0,,0.11768241371927793,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,730.825450932,,,,False
5,,2299.2159726363548,242.33124993587165,,,0.25945920281144491,0.00839705,577.19947443572369,40.735405565500258,686.14741358230208,48.906822084188462,,,,,458.26832178648914,2.27049,787.79777464940901,2.75293,0.0,,0.12581972414195325,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,1058.4163777,,,,False
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.825027511,,,,False
7,,8930.8307186577495,2376.7133240074027,,,0.037223749343773559,0.0023549,1741.2873407715319,148.8745459842682,6157.918955761289,1502.2079722595215,,,,,669.06099409468686,3.33521,630.46402875992851,24.4098,0.0,,0.11887751317900253,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,4256.52845502,,,,False
8,,6279.2965003041099,347.84989894502024,,,0.10363395146935596,0.00265699,1751.5864026636741,60.723160067796705,1546.0019473305019,53.768772640228271,,,,,669.16136122330545,2.08393,609.46948968444588,1.83675,0.0,,0.12924807018869441,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,6137.32348722,,,,False
9,,8131.967072004014,347.33816189934663,,,0.13299392919123029,0.00261937,1746.0760787214579,46.787245506048201,1565.0683213844534,41.950156098604204,,,,,667.16316365991759,1.59394,607.85115192851288,1.42784,0.0,,0.12789378743292804,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,7944.25786456,,,,False
10,,13259.204667474525,349.71027083507937,,,0.2136347648503088,0.00258415,1759.5138936882379,29.153591591119767,1576.4692936869271,26.132505310177802,,,,,666.4359168552237,0.985081,607.56888608390102,0.882122,0.0,,0.12691391345586256,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,12937.8976622,,,,False
11,,16905.724508221378,363.81208446272126,,,0.25559012047522267,0.00246542,1803.2665859469325,24.570548715591432,1639.3151729571982,22.261593010425567,,,,,666.42969732043207,0.798998,608.90944886967395,0.726189,0.0,,0.12390821519704916,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,16400.5851784,,,,False
12,,21518.042208456151,385.02423766523827,,,0.31413406895626844,0.00248314,1844.9264690337352,20.944383487701415,1659.3626969304287,18.832185580730439,,,,,662.69582003112566,0.666192,608.9328531490911,0.599061,0.0,,0.12622098735424839,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,20810.0563474,,,,False
13,,28809.728767343713,416.13669735309281,,,0.39048349999954363,0.00242397,1912.1404847980427,17.639015377163886,1724.4450288937694,15.899303346276284,,,,,659.34107715438745,0.53359,608.49534751358385,0.481405,0.0,,0.12559340157745189,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,27624.5435007,,,,False
14,,28008.914043333334,420.13153019323875,,,0.36821625382705464,0.0023491,1931.8691762311485,18.577946208715439,1759.7390498968248,16.862235158085824,,,,,659.78600702304334,0.549244,608.74390883446517,0.500829,0.0,,0.12240437850509066,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,26746.1879736,,,,False
15,,31518.033447340436,465.28089584173085,,,0.38457597684139205,0.00235601,2012.961091973199,19.129071794450283,1819.592963694844,17.270854447782039,,,,,656.84287976005692,0.534897,609.90235549116414,0.483887,0.0,,0.12360016376501561,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,29774.3219935,,,,False
16,,33066.205528582439,463.29618371916649,,,0.40776248043093344,0.00237823,2010.3994127428541,18.096760682165623,1802.7164379965266,16.251226378083228,,,,,655.9821518396285,0.51099,609.60592028836243,0.458275,0.0,,0.12472580667731087,"Gauss2d, QUIC, t_exp = 0.0ms, OD_max = 0.0",,,,,,31289.896814,,,,False
